Sample time: 1.0 s | File Format: TEMP P1 P2 FREQ X Y VALVES
36.5625 0 0 2000.0 641.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.5625 0 0 2000.0 645.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.5625 0 0 2000.0 645.0 741.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.5625 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.625 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.625 0 0 2000.0 641.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
36.6875 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
36.6875 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
36.6875 0 0 2000.0 641.0 747.0 ['0', '0', '0', '0', '0', '0', '0', '0']
36.6875 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
36.75 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.75 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.8125 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.8125 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.8125 0 0 2000.0 641.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
36.875 0 0 2000.0 645.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.0 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.0625 0 0 2000.0 641.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.0625 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.125 0 0 2000.0 641.0 747.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.125 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.1875 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.1875 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.25 0 0 2000.0 645.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.25 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.3125 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.4375 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.375 0 0 2000.0 641.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.4375 0 0 2000.0 641.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.4375 0 0 2000.0 645.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.5 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.5625 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.625 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.75 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.75 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
37.8125 0 0 2000.0 645.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.75 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.875 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.9375 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
37.9375 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.125 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.0625 0 0 2000.0 641.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.125 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.1875 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.25 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.25 0 0 2000.0 641.0 747.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.375 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.375 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.375 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.5 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.5 0 0 2000.0 641.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.5625 0 0 2000.0 645.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.6875 0 0 2000.0 645.0 741.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.6875 0 0 2000.0 641.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.6875 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.6875 0 0 2000.0 641.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.8125 0 0 2000.0 641.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.8125 0 0 2000.0 643.0 741.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.875 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.875 0 0 2000.0 645.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.8125 0 0 2000.0 645.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
38.875 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.875 0 0 2000.0 641.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
38.875 0 0 2000.0 641.0 741.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.0 0 0 2000.0 641.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.0 0 0 2000.0 647.0 741.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.0 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.0625 0 0 2000.0 643.0 741.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.125 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.25 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.1875 0 0 2000.0 643.0 741.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.25 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.1875 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.3125 0 0 2000.0 641.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.375 0 0 2000.0 641.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.4375 0 0 2000.0 641.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.4375 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.4375 0 0 2000.0 645.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.4375 0 0 2000.0 645.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.4375 0 0 2000.0 641.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.5625 0 0 2000.0 641.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.625 0 0 2000.0 645.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.6875 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.625 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.6875 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.75 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.75 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.8125 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.875 0 0 2000.0 643.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.875 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.875 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
39.875 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
40.0 0 0 2000.0 643.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
39.9375 0 0 2000.0 641.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
40.0 0 0 2000.0 641.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
40.0625 0 0 2000.0 643.0 743.0 ['0', '1', '1', '1', '1', '1', '1', '1']
40.0625 0 0 2000.0 643.0 741.0 ['0', '0', '0', '0', '0', '0', '0', '0']
40.125 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
40.125 0 0 2000.0 643.0 747.0 ['0', '0', '0', '0', '0', '0', '0', '0']
40.0 0 0 2000.0 641.0 743.0 ['0', '0', '0', '0', '0', '0', '0', '0']
40.0625 0 0 2000.0 643.0 745.0 ['0', '0', '0', '0', '0', '0', '0', '0']
40.0625 0 0 2000.0 641.0 745.0 ['0', '1', '1', '1', '1', '1', '1', '1']
40.125 0 0 2000.0 643.0 741.0 ['0', '1', '1', '1', '1', '1', '1', '1']
